normalized_name,permalink
allurion technologies,https://www.crunchbase.com/organization/allurion-technologies
perfect commerce,https://www.crunchbase.com/organization/perfect-commerce
rallycause,https://www.crunchbase.com/organization/pocket-bounty
rivet sway,https://www.crunchbase.com/organization/rivet-sway
swiftpaymd tm mobile physician charge capture by iconic data,https://www.crunchbase.com/organization/iconic-data
silver lining limited,https://www.crunchbase.com/organization/silver-lining-limited
swagsy,https://www.crunchbase.com/organization/swagsy
remotv,https://www.crunchbase.com/organization/remotv
newton insight,https://www.crunchbase.com/organization/newton-insight
my4oneone,https://www.crunchbase.com/organization/my4oneone
fanplayr,https://www.crunchbase.com/organization/fanplayr
people power,https://www.crunchbase.com/organization/people-power
marketriders,https://www.crunchbase.com/organization/marketriders
montage healthcare solutions,https://www.crunchbase.com/organization/montage-healthcare-solutions
4 tell,https://www.crunchbase.com/organization/4-tell
webnotes,https://www.crunchbase.com/organization/webnotes
cd diagnostics,https://www.crunchbase.com/organization/cd-diagnostics
zenput,https://www.crunchbase.com/organization/zenput
guaranteach,https://www.crunchbase.com/organization/guaranteach
qr pharma,https://www.crunchbase.com/organization/qr-pharma
trigger,https://www.crunchbase.com/organization/triggerio-2
boomr,https://www.crunchbase.com/organization/boomr
genecentric diagnostics,https://www.crunchbase.com/organization/genecentric-diagnostics
callision,https://www.crunchbase.com/organization/callision
dietbetter,https://www.crunchbase.com/organization/dietbetter
cofio software,https://www.crunchbase.com/organization/cofio-software
cadence biomedical,https://www.crunchbase.com/organization/cadence-biomedical
mykonos software,https://www.crunchbase.com/organization/mykonos-software
sonic notify,https://www.crunchbase.com/organization/sonic-notify
ds,https://www.crunchbase.com/organization/ds-corporation
big river,https://www.crunchbase.com/organization/big-river-online
drybar,https://www.crunchbase.com/organization/drybar
whittl,https://www.crunchbase.com/organization/whittl
highlight,https://www.crunchbase.com/organization/highlight
mevion medical systems,https://www.crunchbase.com/organization/mevion-medical-systems
olo,https://www.crunchbase.com/organization/olo
endorse,https://www.crunchbase.com/organization/endorse
dasdak,https://www.crunchbase.com/organization/dasdak
calxeda,https://www.crunchbase.com/organization/calxeda
murfie,https://www.crunchbase.com/organization/murfie
the whoot,https://www.crunchbase.com/organization/the-whoot
signature,https://www.crunchbase.com/organization/signature
broad institute,https://www.crunchbase.com/organization/broad-institute
edison pharmaceuticals,https://www.crunchbase.com/organization/edison-pharmaceuticals
tiqiq,https://www.crunchbase.com/organization/tiqiq
playd8,https://www.crunchbase.com/organization/playd8
wefi,https://www.crunchbase.com/organization/wefi
commerce sciences,https://www.crunchbase.com/organization/commerce-sciences
spotster,https://www.crunchbase.com/organization/spotster
relay foods,https://www.crunchbase.com/organization/retail-relay
gethired,https://www.crunchbase.com/organization/gethired-com
co3 systems,https://www.crunchbase.com/organization/co3-systems
inmarket,https://www.crunchbase.com/organization/inmarket
ridemakerz,https://www.crunchbase.com/organization/ridemakerz
appstack,https://www.crunchbase.com/organization/appstack
grapevine talk,https://www.crunchbase.com/organization/grapevine-talk
busyevent,https://www.crunchbase.com/organization/busyevent
stacksocial,https://www.crunchbase.com/organization/stacksocial
aurasense therapeutics,https://www.crunchbase.com/organization/aurasense-therapeutics
hatchbuck,https://www.crunchbase.com/organization/hatchbuck
classiphix,https://www.crunchbase.com/organization/classiphix
moveline,https://www.crunchbase.com/organization/moveline
plansource holdings,https://www.crunchbase.com/organization/plansource-holdings
tableau software,https://www.crunchbase.com/organization/tableau-software
auxogyn,https://www.crunchbase.com/organization/auxogyn
mypublisher,https://www.crunchbase.com/organization/mypublisher
dna response,https://www.crunchbase.com/organization/dna-response
starmaker interactive,https://www.crunchbase.com/organization/starmaker-interactive
vontu,https://www.crunchbase.com/organization/vontu
moveablecode,https://www.crunchbase.com/organization/moveablecode-inc
capigami,https://www.crunchbase.com/organization/capigami
eventup,https://www.crunchbase.com/organization/eventup
circle of moms,https://www.crunchbase.com/organization/circle-of-moms
apollo endosurgery,https://www.crunchbase.com/organization/apollo-endosurgery
homezada,https://www.crunchbase.com/organization/homezada
applied proteomics,https://www.crunchbase.com/organization/applied-proteomics
health guru media,https://www.crunchbase.com/organization/health-guru
devicefidelity,https://www.crunchbase.com/organization/devicefidelity
iperceptions,https://www.crunchbase.com/organization/iperceptions
coupflip,https://www.crunchbase.com/organization/coupflip
starbates,https://www.crunchbase.com/organization/starbates
gravy,https://www.crunchbase.com/organization/gravy
paddle8,https://www.crunchbase.com/organization/paddle8
cheers,https://www.crunchbase.com/organization/cheers
glam media,https://www.crunchbase.com/organization/glammedia
rx network,https://www.crunchbase.com/organization/rx-network
everest,https://www.crunchbase.com/organization/everest
kextil,https://www.crunchbase.com/organization/kextil
squabbler,https://www.crunchbase.com/organization/squabbler
subject company,https://www.crunchbase.com/organization/subject-company
planzap,https://www.crunchbase.com/organization/planzap
naturebox,https://www.crunchbase.com/organization/naturebox
openlabel,https://www.crunchbase.com/organization/openlabel
glassmap,https://www.crunchbase.com/organization/glassmap
collaborate,https://www.crunchbase.com/organization/collaborate-com
digitalchalk,https://www.crunchbase.com/organization/infinity-learning-solutions
campeasy,https://www.crunchbase.com/organization/campeasy
480 biomedical,https://www.crunchbase.com/organization/480-biomedical
aereo,https://www.crunchbase.com/organization/aereo
daily interactive networks,https://www.crunchbase.com/organization/daily-interactive-networks
solavista,https://www.crunchbase.com/organization/solavista
carezone,https://www.crunchbase.com/organization/carezone
passbox,https://www.crunchbase.com/organization/passbox
mnemosyne pharmaceuticals,https://www.crunchbase.com/organization/mnemosyne-pharmaceuticals
asterisk,https://www.crunchbase.com/organization/personalized-media
signifyd,https://www.crunchbase.com/organization/signifyd
trendslide,https://www.crunchbase.com/organization/trendslide
key ingredient,https://www.crunchbase.com/organization/key-ingredient
exit41,https://www.crunchbase.com/organization/exit41
xdynia,https://www.crunchbase.com/organization/xdynia
snowshoe stamp,https://www.crunchbase.com/organization/snowshoe
ceptaris therapeutics,https://www.crunchbase.com/organization/ceptaris-therapeutics
ekahau,https://www.crunchbase.com/organization/ekahau
ayannah,https://www.crunchbase.com/organization/ayannah
collegium pharmaceutical,https://www.crunchbase.com/organization/collegium-pharmaceutical
fancy,https://www.crunchbase.com/organization/fancy
modelinia,https://www.crunchbase.com/organization/modelinia
scan,https://www.crunchbase.com/organization/scan
broadchoice,https://www.crunchbase.com/organization/broadchoice
sword,https://www.crunchbase.com/organization/sword-com
payz,https://www.crunchbase.com/organization/payz-inc
checkinpage,https://www.crunchbase.com/organization/checkinpage
acusphere,https://www.crunchbase.com/organization/acusphere
numerex,https://www.crunchbase.com/organization/numerex
wireless toyz,https://www.crunchbase.com/organization/wireless-toyz
duetto,https://www.crunchbase.com/organization/duetto-research
cloudswave,https://www.crunchbase.com/organization/cloudswave
poppin,https://www.crunchbase.com/organization/poppin
quarterly,https://www.crunchbase.com/organization/quarterly
altierre,https://www.crunchbase.com/organization/altierre
myglam,https://www.crunchbase.com/organization/myglam
karma,https://www.crunchbase.com/organization/karma
atlas powered,https://www.crunchbase.com/organization/atlas-powered
plyfe,https://www.crunchbase.com/organization/plyfe
guzzmobile,https://www.crunchbase.com/organization/guzzmobile
kairos ar,https://www.crunchbase.com/organization/kairos-ar
fuzebox,https://www.crunchbase.com/organization/fuzebox
levelup,https://www.crunchbase.com/organization/levelup
jott,https://www.crunchbase.com/organization/jott
captimo,https://www.crunchbase.com/organization/captimo
good works now,https://www.crunchbase.com/organization/good-works-now
travelknowledge,https://www.crunchbase.com/organization/travelknowledge
apptive,https://www.crunchbase.com/organization/apptive
divorce360,https://www.crunchbase.com/organization/divorce360
voxware,https://www.crunchbase.com/organization/voxware-inc
beeminder,https://www.crunchbase.com/organization/beeminder
gliph,https://www.crunchbase.com/organization/gliph
globesherpa,https://www.crunchbase.com/organization/globesherpa
serps,https://www.crunchbase.com/organization/serps
showkicker,https://www.crunchbase.com/organization/showkicker
hubspot,https://www.crunchbase.com/organization/hubspot
drync,https://www.crunchbase.com/organization/drync
kace networks,https://www.crunchbase.com/organization/kace
vidmaker,https://www.crunchbase.com/organization/vidmaker
groundwork,https://www.crunchbase.com/organization/groundwork-open-source
earth class mail,https://www.crunchbase.com/organization/earthclassmail
knetwit,https://www.crunchbase.com/organization/knetwit-inc
socialchorus,https://www.crunchbase.com/organization/socialchorusinc
zuldi,https://www.crunchbase.com/organization/zuldi
material mix,https://www.crunchbase.com/organization/material-mix
valerion therapeutics,https://www.crunchbase.com/organization/valerion-therapeutics-llc
celly,https://www.crunchbase.com/organization/celly
lifescribe,https://www.crunchbase.com/organization/lifescribe
smarp,https://www.crunchbase.com/organization/smarp
urbita,https://www.crunchbase.com/organization/urbita
veeam software,https://www.crunchbase.com/organization/veeam-software
aponia laboratories,https://www.crunchbase.com/organization/aponia-laboratories
docutap,https://www.crunchbase.com/organization/docutap
dollar shave club,https://www.crunchbase.com/organization/dollar-shave-club
novafora,https://www.crunchbase.com/organization/novafora
screenleap,https://www.crunchbase.com/organization/screenleap
sidelines,https://www.crunchbase.com/organization/sidelines
branch,https://www.crunchbase.com/organization/branch
ping4,https://www.crunchbase.com/organization/ping4
saambaa,https://www.crunchbase.com/organization/saambaa
allegiance,https://www.crunchbase.com/organization/allegiance
sciencelogic,https://www.crunchbase.com/organization/sciencelogic
tracky,https://www.crunchbase.com/organization/tracky
fraudwall technologies,https://www.crunchbase.com/organization/fraudwalltechnologies
budge,https://www.crunchbase.com/organization/dabbl
zumba fitness,https://www.crunchbase.com/organization/zumba-fitness
cernostics,https://www.crunchbase.com/organization/cernostics
